Date,Adj Close,Close,High,Low,Open,Volume
2023-09-14,47.419158935546875,48.590999603271484,48.599998474121094,48.540000915527344,48.599998474121094,1200.0
2023-09-15,47.52943420410156,48.70399856567383,48.70399856567383,48.70399856567383,48.70399856567383,100.0
2023-09-18,47.43672561645508,48.60900115966797,48.60900115966797,48.60900115966797,48.60900115966797,100.0
2023-09-19,47.82512664794922,49.00699996948242,49.00699996948242,49.00699996948242,49.00699996948242,100.0
2023-09-20,47.66898727416992,48.84700012207031,49.88999938964844,48.84700012207031,49.540000915527344,2900.0
2023-09-21,47.159576416015625,48.32500076293945,48.34000015258789,48.32500076293945,48.34000015258789,100.0
2023-09-22,47.30986404418945,48.479000091552734,48.7400016784668,48.479000091552734,48.7400016784668,200.0
2023-09-25,47.173240661621094,48.3390007019043,48.36000061035156,48.3390007019043,48.34000015258789,1300.0
2023-09-26,46.622840881347656,47.775001525878906,47.775001525878906,47.775001525878906,47.775001525878906,100.0
2023-09-27,46.558433532714844,47.70899963378906,47.70899963378906,47.70899963378906,47.70899963378906,100.0
2023-09-28,47.030757904052734,48.19300079345703,48.19300079345703,48.19300079345703,48.19300079345703,0.0
2023-09-29,46.677490234375,47.83100128173828,48.400001525878906,47.83100128173828,48.400001525878906,300.0
2023-10-02,46.02364730834961,47.1609992980957,47.1609992980957,47.1609992980957,47.1609992980957,0.0
2023-10-03,45.32101058959961,46.441001892089844,46.47999954223633,46.441001892089844,46.47999954223633,200.0
2023-10-04,45.03117370605469,46.14400100708008,46.14400100708008,46.14400100708008,46.14400100708008,0.0
2023-10-05,45.329795837402344,46.45000076293945,46.5,46.25,46.25,500.0
2023-10-06,46.00217819213867,47.138999938964844,47.138999938964844,47.138999938964844,47.138999938964844,100.0
2023-10-09,46.03828430175781,47.17599868774414,47.17599868774414,47.17599868774414,47.17599868774414,0.0
2023-10-10,46.69602966308594,47.849998474121094,47.90999984741211,47.72999954223633,47.72999954223633,400.0
2023-10-11,46.87754440307617,48.0359992980957,48.09000015258789,48.0359992980957,48.09000015258789,300.0
2023-10-12,46.42278289794922,47.56999969482422,47.56999969482422,47.56999969482422,47.56999969482422,100.0
2023-10-13,46.21492004394531,47.356998443603516,47.560001373291016,47.356998443603516,47.560001373291016,300.0
2023-10-16,46.70676803588867,47.861000061035156,47.861000061035156,47.861000061035156,47.861000061035156,0.0
2023-10-17,46.70091247558594,47.85499954223633,47.85499954223633,47.85499954223633,47.85499954223633,0.0
2023-10-18,46.11440658569336,47.25400161743164,47.25400161743164,47.25400161743164,47.25400161743164,0.0
2023-10-19,45.72307586669922,46.85300064086914,46.85300064086914,46.85300064086914,46.85300064086914,0.0
2023-10-20,45.20585632324219,46.323001861572266,46.323001861572266,46.323001861572266,46.323001861572266,100.0
2023-10-23,45.03409957885742,46.14699935913086,46.20000076293945,46.14699935913086,46.20000076293945,200.0
2023-10-24,45.23220443725586,46.349998474121094,46.349998474121094,46.349998474121094,46.349998474121094,100.0
2023-10-25,44.978477478027344,46.09000015258789,46.15999984741211,46.09000015258789,46.15999984741211,100.0
2023-10-26,44.81550598144531,45.92300033569336,45.959999084472656,45.92300033569336,45.959999084472656,200.0
2023-10-27,44.69546890258789,45.79999923706055,45.79999923706055,45.79999923706055,45.79999923706055,100.0
