Date,Adj Close,Close,High,Low,Open,Volume
2022-11-16,24.19283676147461,25.684999465942383,25.684999465942383,25.684999465942383,25.684999465942383,100.0
2022-11-17,24.108064651489258,25.594999313354492,25.594999313354492,25.594999313354492,25.594999313354492,100.0
2022-11-18,24.108064651489258,25.594999313354492,25.594999313354492,25.594999313354492,25.594999313354492,0.0
2022-11-21,24.108064651489258,25.594999313354492,25.594999313354492,25.594999313354492,25.594999313354492,0.0
2022-11-22,24.743852615356445,26.270000457763672,26.270000457763672,26.270000457763672,26.270000457763672,100.0
2022-11-23,24.753271102905273,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,100.0
2022-11-25,24.753271102905273,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,0.0
2022-11-28,24.417953491210938,25.923999786376953,25.923999786376953,25.923999786376953,25.923999786376953,100.0
2022-11-29,24.41042137145996,25.916000366210938,25.916000366210938,25.916000366210938,25.916000366210938,100.0
2022-11-30,24.817319869995117,26.347999572753906,26.347999572753906,26.347999572753906,26.347999572753906,100.0
2022-12-01,24.817319869995117,26.347999572753906,26.347999572753906,26.347999572753906,26.347999572753906,0.0
2022-12-02,24.817319869995117,26.347999572753906,26.347999572753906,26.347999572753906,26.347999572753906,0.0
2022-12-05,24.555469512939453,26.06999969482422,26.06999969482422,26.06999969482422,26.06999969482422,100.0
2022-12-06,24.376508712768555,25.8799991607666,25.8799991607666,25.8799991607666,25.8799991607666,0.0
2022-12-07,24.376508712768555,25.8799991607666,25.8799991607666,25.8799991607666,25.8799991607666,0.0
2022-12-08,24.488595962524414,25.999000549316406,25.999000549316406,25.999000549316406,25.999000549316406,0.0
2022-12-09,24.284202575683594,25.781999588012695,25.781999588012695,25.781999588012695,25.781999588012695,100.0
2022-12-12,24.572423934936523,26.08799934387207,26.08799934387207,26.08799934387207,26.08799934387207,0.0
2022-12-13,24.674152374267578,26.195999145507812,26.195999145507812,26.195999145507812,26.195999145507812,0.0
2022-12-14,24.556411743164062,26.070999145507812,26.070999145507812,26.070999145507812,26.070999145507812,0.0
2022-12-15,24.060970306396484,25.545000076293945,25.545000076293945,25.545000076293945,25.545000076293945,0.0
2022-12-16,23.87814712524414,25.207000732421875,25.207000732421875,25.207000732421875,25.207000732421875,0.0
2022-12-19,23.80046844482422,25.125,25.125,25.125,25.125,100.0
2022-12-20,23.8374080657959,25.163999557495117,25.163999557495117,25.163999557495117,25.163999557495117,0.0
2022-12-21,24.11875343322754,25.461000442504883,25.461000442504883,25.461000442504883,25.461000442504883,100.0
2022-12-22,23.949188232421875,25.281999588012695,25.281999588012695,25.281999588012695,25.281999588012695,100.0
2022-12-23,24.130123138427734,25.472999572753906,25.472999572753906,25.472999572753906,25.472999572753906,100.0
2022-12-27,24.22011375427246,25.56800079345703,25.56800079345703,25.56800079345703,25.56800079345703,100.0
2022-12-28,23.912246704101562,25.243000030517578,25.243000030517578,25.243000030517578,25.243000030517578,100.0
2022-12-29,24.167064666748047,25.511999130249023,25.511999130249023,25.511999130249023,25.511999130249023,0.0
2022-12-30,24.017396926879883,25.354000091552734,25.354000091552734,25.354000091552734,25.354000091552734,0.0
2023-01-03,24.00318717956543,25.339000701904297,25.339000701904297,25.339000701904297,25.339000701904297,100.0
2023-01-04,24.160432815551758,25.5049991607666,25.5049991607666,25.5049991607666,25.5049991607666,0.0
2023-01-05,23.918880462646484,25.25,25.31999969482422,25.25,25.309999465942383,1000.0
2023-01-06,24.46546173095703,25.82699966430664,25.82699966430664,25.82699966430664,25.82699966430664,0.0
2023-01-09,24.329051971435547,25.683000564575195,25.683000564575195,25.683000564575195,25.683000564575195,100.0
2023-01-10,24.422834396362305,25.781999588012695,25.781999588012695,25.781999588012695,25.781999588012695,100.0
2023-01-11,24.57439613342285,25.941999435424805,25.941999435424805,25.941999435424805,25.941999435424805,0.0
2023-01-12,24.561134338378906,25.92799949645996,25.92799949645996,25.92799949645996,25.92799949645996,100.0
2023-01-13,24.67007064819336,26.042999267578125,26.042999267578125,26.042999267578125,26.042999267578125,0.0
2023-01-17,24.55829429626465,25.924999237060547,25.924999237060547,25.924999237060547,25.924999237060547,100.0
2023-01-18,24.109281539916992,25.451000213623047,25.451000213623047,25.451000213623047,25.451000213623047,0.0
2023-01-19,23.82699203491211,25.152999877929688,25.152999877929688,25.152999877929688,25.152999877929688,0.0
2023-01-20,24.109281539916992,25.451000213623047,25.451000213623047,25.451000213623047,25.451000213623047,0.0
2023-01-23,24.267475128173828,25.618000030517578,25.618000030517578,25.618000030517578,25.618000030517578,0.0
2023-01-24,24.321474075317383,25.674999237060547,25.674999237060547,25.674999237060547,25.674999237060547,100.0
2023-01-25,24.245689392089844,25.594999313354492,25.594999313354492,25.594999313354492,25.594999313354492,100.0
